wnver::2.1
1740n 272402 ROOT
4013356n 0
4013592n 0
4013733n 0
4013834n 0
4013951n 0
4014136n 14
4014364n 0
4014482n 3
4014615n 0
4014733n 0
4014865n 0
4015061n 18
4015318n 15
4015838n 3
4016077n 0
4016189n 12
4016365n 53
4016575n 0
4016824n 0
4017040n 0
4017203n 0
4017385n 0
4017550n 0
4017769n 4
4018057n 17
4018258n 121
4018497n 1
4018603n 0
4018697n 0
4018791n 4
4019137n 0
4019252n 0
4019378n 0
4019522n 1
4019662n 0
4019854n 0
4020022n 2
4020179n 0
4020299n 0
4020413n 0
4020660n 0
4020778n 0
4020864n 0
4020972n 0
4021093n 0
4021348n 0
4021436n 0
4021558n 0
4021677n 0
4021863n 3
4022023n 1
4022126n 0
4022260n 0
4022466n 0
4022646n 0
4022806n 1
4023181n 3
4023371n 0
4023481n 14
4023639n 0
4023787n 0
4023982n 0
4024190n 0
4024394n 1
4024602n 0
4024732n 0
4024914n 8
4025151n 0
4025289n 0
4025450n 1
4025580n 0
4025723n 0
4025899n 0
4026063n 0
4026380n 7
4026756n 5
4027016n 0
4027147n 0
4027395n 8
4027612n 0
4027734n 2
4027856n 1
4028135n 2
4028354n 0
4028498n 0
4028651n 19
4029045n 0
4029132n 0
4029329n 0
4029460n 0
4029637n 0
4029784n 0
4029884n 0
4029982n 0
4030085n 0
4030221n 0
4030453n 0
4030602n 3
4030702n 0
4030882n 0
4031015n 1197
4031581n 5
4031745n 0
4031885n 3
4032040n 0
4032153n 0
4032301n 0
4032387n 1
4032725n 2
4032898n 2
4033071n 0
4033222n 0
4033360n 17
4033719n 0
4033862n 1
4034049n 9
4034254n 0
4034353n 0
4034570n 0
4034821n 0
4034949n 0
4035160n 6
4035397n 32
4035806n 0
4035951n 64
4036433n 0
4036651n 0
4036799n 0
4036975n 0
4037202n 0
4037398n 0
4037557n 0
4037738n 0
4037889n 0
4038031n 0
4038178n 0
4038323n 0
4038452n 0
4038606n 0
4038771n 0
4038978n 0
4039106n 1
4039237n 0
4039421n 0
4039630n 0
4039784n 0
4039911n 0
4040104n 1
4040188n 1
4040311n 5
4040484n 0
4040701n 0
4040832n 1
4040975n 0
4041164n 4
4041328n 0
4041470n 0
4041562n 0
4041747n 0
4041864n 0
4041937n 0
4042096n 0
4042267n 0
4042381n 0
4042479n 0
4042631n 0
4042734n 0
4042835n 0
4043020n 0
4043190n 1
4043414n 0
4043560n 0
4043704n 2
4043874n 0
4044014n 0
4044159n 0
4044247n 0
4044446n 77
4044731n 1
4044865n 0
4044964n 0
4045106n 0
4045280n 2
4045430n 0
4045649n 1
4045767n 0
4045876n 0
4046022n 10
4046196n 0
4046351n 0
4046488n 0
4046630n 0
4046792n 0
4047142n 0
4047321n 0
4047387n 0
4047642n 0
4047789n 0
4047939n 0
4048079n 0
4048224n 0
4048414n 0
4048602n 0
4048772n 0
4048884n 0
4049023n 0
4049147n 0
4049273n 0
4049374n 0
4049506n 0
4049741n 0
4049889n 0
4050017n 0
4050102n 0
4050230n 261
4050915n 0
4051030n 2
4051267n 0
4051438n 0
4051555n 0
4051709n 0
4051804n 11
4051942n 0
4052048n 8
4052214n 0
4052351n 0
4052442n 0
4052581n 0
4052695n 0
4052892n 0
4052977n 0
4053185n 0
4053357n 2
4053611n 25
4053813n 0
4053925n 0
4054018n 0
4054133n 0
4054338n 25
4054665n 0
4054766n 0
4055140n 0
4055361n 0
4055504n 1
4055626n 0
4055830n 0
4055989n 0
4056166n 0
4056291n 0
4056414n 0
4056535n 0
4056747n 1
4056889n 0
4057001n 0
4057091n 0
4057223n 0
4057335n 0
4057493n 1
4057620n 23
4057794n 0
4057898n 0
4058047n 0
4058276n 0
4058513n 0
4058629n 0
4058770n 1
4058899n 0
4059054n 0
4059197n 37
4059567n 1
4059738n 0
4059833n 0
4059920n 0
4060022n 813
4061745n 0
4061890n 0
4062017n 0
4062131n 0
4062284n 1
4062415n 7
4062969n 0
4063055n 0
4063146n 0
4063251n 0
4063387n 0
4063482n 1
4063618n 0
4063746n 0
4063849n 0
4064046n 1
4064215n 0
4064325n 0
4064428n 0
4064586n 0
4064801n 4
4064988n 0
4065102n 5
4065337n 0
4065561n 0
4065678n 0
4065815n 0
4066109n 6
4066294n 0
4066399n 0
4066577n 0
4066726n 0
4066801n 0
4066899n 0
4067068n 0
4067185n 0
4067271n 0
4067341n 0
4067463n 1
4067553n 0
4067788n 6
4067912n 0
4068077n 0
4068178n 0
4068302n 0
4068410n 0
4068537n 1
4068663n 0
4068828n 0
4068953n 0
4069105n 0
4069253n 0
4069365n 2
4069565n 0
4069651n 0
4069779n 0
4069911n 0
4070015n 1
4070105n 0
4070207n 0
4070385n 0
4070480n 0
4070603n 0
4070835n 0
4071010n 0
4071180n 0
4071307n 0
4071555n 1
4071730n 0
4071838n 0
4072008n 0
4072112n 7
4072629n 0
4072726n 2
4072867n 9
4073182n 0
4073321n 0
4073451n 0
4073569n 0
4073721n 0
4073842n 0
4073983n 0
4074184n 0
4074357n 0
4074430n 1
4074580n 0
4074684n 0
4074784n 0
4074931n 0
4075087n 0
4075201n 1
4075285n 0
4075370n 0
4075587n 0
4075870n 0
4076121n 0
4076208n 3
4076351n 0
4076437n 0
4076544n 0
4076684n 2
4076903n 0
4077000n 0
4077105n 0
4077194n 0
4077325n 0
4077444n 0
4077617n 14
4077848n 0
4077966n 3
4078070n 0
4078238n 0
4078356n 0
4078441n 0
4078564n 0
4078698n 6
4078793n 0
4078934n 0
4079143n 0
4079218n 0
4079369n 0
4079530n 0
4079743n 0
4079921n 0
4080050n 0
4080218n 0
4080336n 0
4080529n 0
4080657n 0
4080794n 0
4080926n 0
4081072n 0
4081198n 0
4081310n 1
4081581n 1
4082071n 0
4082264n 0
4082391n 4
4083044n 0
4083122n 0
4083228n 0
4083499n 0
4083613n 0
4083713n 0
4083803n 0
4083922n 0
4084071n 0
4084263n 0
4084372n 0
4084470n 2
4084565n 0
4084725n 0
4084856n 0
4084967n 0
4085047n 0
4085168n 0
4085286n 0
4085413n 0
4085515n 0
4085711n 0
4085822n 0
4085960n 0
4086186n 0
4086342n 0
4086471n 0
4086568n 0
4086703n 2
4086854n 0
4087005n 0
4087146n 3
4087365n 0
4087527n 0
4087696n 0
4087849n 0
4087958n 0
4088188n 0
4088350n 0
4088444n 0
4088641n 0
4088806n 0
4089000n 0
4089223n 0
4089335n 0
4089451n 1
4089623n 0
4089800n 1
4089966n 0
4090090n 0
4090287n 0
4090379n 0
4090507n 0
4090645n 0
4090734n 6
4091063n 0
4091187n 0
4091421n 0
4091551n 1
4091688n 0
4091850n 0
4091961n 0
4092159n 0
4092267n 0
4092430n 0
4092581n 0
4092685n 0
4092824n 0
4092932n 0
4093038n 0
4093149n 6
4093354n 0
4093630n 0
4093724n 1
4093829n 0
4093921n 1
4094067n 0
4094143n 0
4094266n 0
4094366n 0
4094488n 0
4094617n 0
4094713n 0
4094863n 2
4095002n 0
4095128n 5
4095265n 5
4095465n 0
4095617n 0
4095723n 0
4095838n 0
4096020n 0
4096288n 0
4096429n 0
4096654n 0
4096781n 0
4097001n 0
4097186n 3
4097530n 0
4097723n 0
4097828n 0
4097940n 0
4098071n 4
4098345n 4
4098611n 0
4098706n 0
4098867n 0
4099006n 0
4099134n 0
4099321n 117
4099614n 0
4099775n 0
4099885n 0
4099992n 0
4100133n 1
4100247n 3
4100454n 0
4100562n 0
4100635n 0
4100766n 16
4101064n 2
4101187n 0
4101325n 0
4101557n 0
4101736n 0
4101851n 0
4101957n 0
4102082n 0
4102246n 0
4102362n 0
4102685n 1
4102840n 1
4103025n 0
4103145n 0
4103243n 0
4103346n 0
4103540n 0
4103732n 0
4103852n 0
4103980n 0
4104100n 0
4104277n 0
4104453n 4
4104779n 12
4105105n 0
4105311n 3
4105547n 5
4105743n 2
4106048n 0
4106154n 0
4106469n 0
4106870n 0
4107058n 0
4107283n 1
4107471n 0
4107572n 0
4107656n 0
4107786n 0
4107895n 0
4108028n 0
4108175n 0
4108343n 0
4108453n 0
4108607n 0
4108758n 0
4108858n 0
4109015n 0
4109129n 0
4109309n 0
4109438n 0
4109532n 0
4109664n 0
4109817n 0
4110038n 17
4110421n 0
4110601n 0
4110720n 0
4110856n 0
4110968n 0
4111175n 0
4111390n 0
4111525n 0
4111674n 0
4111776n 1
4112072n 3
4112263n 0
4112394n 0
4112568n 0
4112754n 3
4112979n 0
4113090n 2
4113304n 0
4113565n 3
4113728n 0
4113820n 0
4113945n 17
4114532n 88
4114984n 0
4115150n 0
4115339n 0
4115442n 3
4115808n 1
4115974n 0
4116184n 0
4116446n 0
4116643n 0
4116850n 1
4116973n 0
4117201n 0
4117312n 2
4117433n 31
4117853n 0
4117995n 0
4118119n 0
4118255n 0
4118395n 19
4118561n 0
4118731n 2
4118877n 0
4118994n 6
4119246n 6
4119527n 2
4119633n 0
4119751n 0
4119894n 0
4120066n 0
4120164n 0
4120489n 0
4120604n 0
4120877n 0
4120946n 0
4121121n 0
4121245n 2
4121440n 0
4121557n 0
4121842n 0
4122002n 0
4122112n 0
4122340n 0
4122442n 709
4122789n 0
4122920n 0
4123099n 0
4123338n 0
4123471n 0
4123613n 0
4123778n 0
4123864n 1
4124034n 1
4124236n 2
4124512n 0
4124635n 0
4124747n 0
4124917n 0
4125012n 0
4125181n 0
4125309n 0
4125451n 0
4125577n 3
4125749n 0
4125916n 0
4126103n 0
4126312n 0
4126431n 1
4126506n 0
4126639n 0
4126799n 0
4126905n 0
4127001n 0
4127110n 0
4127258n 0
4127444n 0
4127552n 0
4127785n 4
4127979n 0
4128074n 1
4128264n 2
4128397n 2
4128519n 0
4128624n 0
4128839n 19
4129058n 0
4129200n 1
4129352n 0
4129513n 0
4129640n 0
4129856n 0
4129965n 0
4130066n 0
4130131n 0
4130242n 0
4130373n 0
4130464n 0
4130603n 0
4130942n 2
4131058n 0
4131171n 5
4131400n 4
4131545n 1
4131659n 2
4131986n 0
4132098n 0
4132187n 0
4132337n 0
4132503n 0
4132588n 0
4132783n 0
4132928n 8
4133261n 0
4133418n 3
4133683n 0
4133852n 0
4134022n 3
4134214n 0
4134351n 0
4134533n 1
4134719n 0
4134860n 0
4134972n 0
4135159n 0
4135306n 0
4135462n 0
4135600n 0
4135738n 2
4135959n 1
4136078n 0
4136243n 1
4136344n 2
4136523n 0
4136600n 0
4136696n 0
4136954n 0
4137151n 0
4137299n 2
4137441n 0
4137546n 0
4137763n 1
4137950n 2
4138119n 0
4138204n 0
4138343n 0
4138556n 7
4138723n 0
4139037n 2
4139223n 0
4139357n 0
4139442n 0
4139536n 0
4139651n 3
4139840n 0
4140115n 204
4140457n 0
4140564n 0
4140754n 0
4140864n 0
4140954n 11
4141123n 0
4141288n 0
4141385n 0
4141524n 12
4141848n 0
4141936n 16
4142219n 4
4142469n 0
4142622n 0
4142818n 0
4142974n 0
4143067n 113
4143397n 8
4143656n 0
4143779n 1
4143939n 0
4144116n 2
4144276n 5
4144453n 2
4144597n 0
4144795n 0
4144970n 0
4145160n 0
4145301n 1
4145427n 0
4145545n 0
4145707n 70
4147498n 0
4147755n 0
4147920n 0
4148095n 0
4148221n 0
4148343n 0
4148528n 1
4148653n 1
4148809n 16
4149199n 0
4149296n 0
4149433n 1
4149651n 0
4149773n 1
4149871n 0
4149980n 0
4150140n 0
4150215n 2
4150445n 36
4151418n 0
4151556n 0
4151675n 0
4151807n 0
4151954n 0
4152054n 2
4152217n 1
4152325n 0
4152481n 0
4152714n 0
4152852n 0
4153035n 0
4153150n 0
4153275n 0
4153422n 0
4153572n 0
4153712n 0
4153847n 57
4154786n 0
4154944n 0
4155135n 2
4155319n 0
4155461n 0
4155565n 0
4155671n 0
4155822n 3
4155958n 0
4156156n 1
4156265n 0
4156395n 0
4156521n 1
4156708n 0
4156816n 0
4156962n 104
4157186n 5
4157273n 8
4157428n 0
4157559n 2
4157773n 0
4157898n 0
4157993n 0
4158151n 0
4158312n 1
4158442n 0
4158565n 0
4158732n 0
4158872n 0
4159034n 0
4159179n 3
4159396n 0
4159551n 0
4159729n 0
4159905n 5
4160102n 0
4160208n 0
4160352n 1
4160478n 2
4160582n 0
4160780n 1
4160981n 2
4161089n 0
4161257n 0
4161359n 1
4161560n 0
4161692n 0
4161827n 0
4161970n 1
4162188n 0
4162325n 5
4162497n 5
4162724n 0
4162826n 0
4162939n 0
4163134n 0
4163251n 0
4163436n 0
4163542n 0
4163675n 0
4163837n 0
4163996n 0
4164085n 0
4164262n 1
4164358n 161
4164760n 0
4164868n 1
4164996n 0
4165127n 0
4165249n 1
4165363n 0
4165585n 0
4165672n 0
4165770n 0
4165867n 0
4166001n 0
4166116n 17
4166302n 0
4166398n 0
4166514n 0
4166624n 0
4166727n 1
4166820n 3
4167016n 0
4167222n 0
4167329n 1
4167555n 0
4167658n 4
4167893n 0
4168052n 0
4168190n 12
4168354n 4
4168614n 0
4168743n 0
4168855n 0
4169036n 2
4169245n 0
4169393n 0
4169539n 0
4169657n 0
4169749n 0
4169896n 6
4170052n 0
4170190n 0
4170508n 4
4170722n 2
4170816n 0
4170995n 0
4171189n 0
4171277n 0
4171417n 0
4171548n 0
4171718n 0
4171901n 1
4172063n 0
4172150n 0
4172300n 0
4172471n 0
4172687n 0
4172784n 0
4172934n 0
4173058n 0
4173187n 0
4173311n 0
4173530n 0
4173634n 0
4173763n 3
4173899n 0
4174044n 8
4174242n 0
4174379n 0
4174619n 0
4174859n 0
4175007n 0
4175135n 0
4175286n 0
4175475n 0
4175666n 0
4175781n 0
4175861n 0
4176016n 0
4176167n 1
4176425n 0
4176610n 0
4176760n 0
4176902n 0
4176975n 1
4177264n 0
4177400n 0
4177488n 0
4177582n 19
4177808n 1
4177957n 0
4178056n 1
4178225n 0
4178338n 0
4178492n 0
4178653n 0
4178812n 0
4178924n 0
4179075n 0
4179238n 0
4179338n 0
4179426n 0
4179594n 0
4179711n 7
4179851n 0
4179968n 0
4180047n 0
4180182n 0
4180316n 3
4180444n 0
4180610n 0
4180710n 0
4180826n 0
4180930n 0
4181031n 2
4181495n 4
4181667n 0
4181798n 0
4181916n 0
4182128n 0
4182257n 0
4182376n 1
4182535n 0
4182660n 0
4182766n 0
4182914n 0
4183023n 3
4183125n 0
4183250n 0
4183347n 1
4183461n 0
4183571n 6
4183722n 0
4183863n 4
4183980n 0
4184108n 0
4184308n 0
4184408n 0
4184603n 2
4184818n 1
4184911n 0
4185035n 2
4185117n 0
4185313n 0
4185439n 0
4185794n 0
4185919n 0
4186008n 1
4186149n 0
4186330n 2
4186525n 6
4186850n 0
4186957n 0
4187083n 0
4187218n 0
4187306n 0
4187419n 0
4187555n 0
4187697n 0
4187786n 0
4187905n 1
4188056n 2
4188260n 1
4188418n 0
4188714n 0
4188860n 0
4189050n 0
4189171n 0
4189315n 0
4189430n 0
4189533n 0
4189736n 0
4189883n 0
4189997n 0
4190194n 1
4190424n 1
4190531n 0
4190673n 0
4190849n 0
4190964n 0
4191139n 0
4191346n 0
4191491n 5
4191670n 0
4191879n 0
4192035n 6
4192179n 0
4192272n 1
4192451n 0
4192568n 0
4192731n 0
4192863n 0
4193002n 0
4193111n 0
4193230n 1
4193406n 0
4193587n 0
4193801n 4
4194012n 0
4194138n 0
4194239n 1
4194475n 0
4194707n 0
4194857n 9
4195078n 0
4195272n 0
4195368n 0
4195563n 0
4195707n 0
4195920n 0
4196016n 0
4196131n 0
4196319n 0
4196493n 0
4196591n 3
4196715n 0
4196871n 0
4197035n 1
4197196n 0
4197300n 0
4197404n 0
4197490n 0
4197596n 0
4197736n 0
4197870n 0
4198069n 0
4198256n 77
4198500n 0
4198678n 0
4198853n 0
4199064n 0
4199231n 0
4199354n 0
4199531n 0
4199675n 1
4199873n 0
4200122n 0
4200248n 0
4200341n 0
4200499n 0
4200793n 0
4201026n 0
4201209n 0
4201350n 0
4201428n 0
4201620n 0
4201714n 0
4201862n 0
4201968n 0
4202197n 0
4202290n 0
4202451n 0
4202576n 0
4202694n 1
4202805n 1
4202941n 0
4203074n 11
4203388n 0
4203568n 0
4203646n 0
4203757n 0
4203842n 0
4203956n 1
4204087n 0
4204172n 1
4204317n 0
4204414n 3
4204671n 0
4204800n 0
4204983n 0
4205136n 0
4205223n 0
4205307n 0
4205405n 0
4205536n 3
4205670n 0
4205789n 0
4205955n 0
4206157n 16
4206395n 0
4206528n 0
4206630n 2
4206860n 0
4207022n 0
4207170n 0
4207321n 0
4207427n 0
4207623n 0
4207775n 0
4207970n 0
4208075n 0
4208255n 0
4208369n 0
4208496n 0
4208619n 3
4208839n 0
4209001n 0
4209105n 0
4209267n 0
4209408n 6
4209829n 0
4210001n 1
4210226n 0
4210453n 0
4210571n 2
4210717n 0
4210882n 0
4210970n 0
4211107n 0
4211232n 0
4211361n 0
4211462n 0
4211604n 0
4211755n 0
4212004n 0
4212124n 0
4212272n 118
4212453n 0
4212553n 2
4212723n 0
4212841n 1
4212920n 0
4213001n 0
4213086n 0
4213198n 31
4213344n 72
4213534n 0
4213634n 0
4213718n 0
4213817n 1
4213945n 0
4214069n 0
4214212n 0
4214349n 0
4214498n 0
4214859n 1
4215012n 0
4215119n 3
4215355n 0
4215465n 0
4215613n 0
4215826n 0
4215937n 1
4216111n 2
4216300n 0
4216419n 0
4216542n 0
4216616n 0
4216697n 0
4216886n 0
4217028n 6
4217321n 0
4217436n 0
4217593n 0
4217726n 0
4217869n 0
4218023n 0
4218138n 0
4218257n 0
4218427n 0
4218544n 0
4218728n 0
4218960n 0
4219126n 0
4219280n 0
4219402n 0
4219605n 0
4219734n 1
4219829n 0
4220034n 0
4220223n 0
4220349n 3
4220598n 0
4220821n 0
4220981n 0
4221090n 0
4221243n 0
4221341n 2
4221504n 5
4221801n 2
4221953n 0
4222050n 0
4222194n 0
4222340n 1
4222476n 2
4222697n 0
4222845n 0
4222981n 0
4223071n 0
4223208n 0
4223384n 0
4223522n 0
4223626n 0
4223721n 0
4223808n 0
4223942n 5
4224098n 0
4224219n 0
4224397n 0
4224505n 0
4224587n 0
4224695n 0
4224775n 0
4224960n 0
4225073n 1
4225316n 0
4225403n 0
4225546n 0
4225662n 0
4225773n 0
4225886n 0
4225991n 0
4226161n 0
4226309n 0
4226450n 0
4226626n 0
4226780n 0
4227047n 0
4227153n 0
4227247n 0
4227405n 0
4227551n 0
4227732n 0
4227863n 0
4227972n 0
4228153n 0
4228262n 0
4228466n 0
4228640n 0
4228769n 0
4229041n 0
4229155n 0
4229269n 0
4229385n 0
4229488n 0
4229627n 0
4229752n 0
4229913n 0
4230042n 0
4230157n 0
4230353n 0
4230531n 0
4230662n 0
4230780n 1
4231013n 0
4231161n 0
4231276n 0
4231446n 0
4231654n 2
4231774n 0
4231878n 0
4232037n 0
4232160n 2
4232367n 0
4232566n 0
4232687n 0
4232784n 5
4233123n 0
4233220n 0
4233354n 0
4233517n 0
4233651n 0
4233790n 1
4233928n 75
4234404n 1
4234585n 0
4234747n 0
4234910n 13
4235089n 0
4235357n 0
4235578n 0
4235742n 0
4235935n 3
4236133n 0
4236233n 0
4236392n 1
4236529n 0
4236680n 0
4236768n 0
4236947n 0
4237054n 31
4237315n 0
4237455n 2
4237566n 0
4237701n 0
4237809n 0
4237977n 0
4238212n 0
4238339n 0
4238453n 0
4238590n 0
4238727n 0
4238842n 0
4239022n 1
4239270n 0
4239378n 2
4239525n 0
4239638n 0
4239708n 0
4239832n 0
4240005n 1
4240274n 0
4240522n 0
4240675n 0
4240755n 0
4240843n 0
4240984n 0
4241076n 0
4241177n 0
4241335n 0
4241496n 0
4241684n 0
4241882n 0
4242021n 0
4242213n 0
4242371n 0
4242507n 0
4242665n 0
4242804n 0
4242975n 0
4243189n 0
4243377n 0
4243642n 5
4243844n 8
4244116n 0
4244238n 1
4244334n 0
4244540n 0
4244644n 5
4245024n 7
4245325n 214
4245712n 0
4245861n 15
4246090n 2
4246239n 7
4246513n 1
4246610n 0
4246707n 0
4246816n 0
4246934n 47
4247071n 59
4247424n 1
4247528n 1
4247688n 0
4247837n 3
4247992n 10
4248148n 0
4248321n 0
4248450n 0
4248585n 0
4248702n 0
4248903n 0
4248980n 0
4249131n 0
4249265n 0
4249363n 2
4249622n 2
4249762n 0
4249855n 0
4250087n 0
4250239n 0
4250373n 0
4250532n 1
4250647n 0
4250813n 0
4250947n 0
4251140n 0
4251211n 0
4251328n 0
4251451n 0
4251576n 0
4251683n 0
4251846n 0
4251945n 0
4252085n 0
4252260n 1
4252422n 0
4252654n 0
4252785n 0
4252945n 1
4253127n 0
4253250n 0
4253382n 0
4253586n 0
4253780n 0
4253893n 0
4254041n 1
4254142n 0
4254211n 0
4254517n 0
4254650n 42
4255042n 0
4255180n 0
4255435n 5
4255694n 0
4255857n 0
4256007n 1
4256207n 0
4256355n 0
4256466n 1
4256574n 0
4256672n 0
4256861n 0
4256985n 0
4257171n 1
4257395n 1
4257503n 0
4257637n 2
4257936n 1
4258136n 0
4258270n 0
4258421n 0
4258513n 0
4258606n 0
4258745n 0
4258935n 0
4259095n 1
4259192n 1
4259309n 0
4259492n 0
4259592n 0
4259762n 0
4259985n 0
4260073n 0
4260183n 2
4260387n 0
4260461n 0
4260608n 0
4260742n 0
4260899n 0
4261020n 17
4261242n 0
4261344n 0
4261504n 0
4261808n 1
4262091n 6
4262216n 0
4262359n 0
4262455n 0
4262574n 0
4262695n 0
4262804n 0
4262988n 0
4263098n 0
4263201n 0
4263380n 3
4263651n 0
4263808n 0
4263910n 0
4264065n 0
4264179n 0
4264294n 0
4264414n 5
4264723n 0
4264946n 0
4265094n 2
4265263n 0
4265372n 0
4265511n 0
4265623n 2
4265773n 0
4265868n 27
4266281n 0
4266424n 5
4266579n 0
4266832n 0
4266999n 0
4267138n 1
4267235n 0
4267340n 0
4267430n 0
4267696n 2
4267880n 0
4267993n 0
4268222n 0
4268385n 0
4268574n 1
4268853n 0
4269046n 0
4269179n 0
4269319n 0
4269421n 3
4269569n 0
4269686n 1
4270319n 0
4270400n 44
4270670n 3
4270892n 12
4271253n 8
4271397n 1
4271558n 0
4271667n 0
4271790n 0
4271892n 5
4272349n 0
4272475n 0
4272649n 4
4272950n 0
4273127n 0
4273217n 0
4273345n 0
4273571n 0
4273740n 0
4273871n 0
4274038n 0
4274165n 0
4274239n 0
4274422n 0
4274534n 0
4274634n 0
4274798n 0
4274914n 88
4275377n 2
4275506n 0
4275629n 0
4275726n 7
4275940n 0
4276034n 0
4276154n 0
4276374n 0
4276512n 0
4276655n 0
4276884n 0
4277016n 0
4277160n 0
4277392n 0
4277515n 0
4277758n 96
4278020n 11
4278307n 2
4278511n 0
4278664n 0
4278788n 0
4278939n 0
4279019n 0
4279097n 1
4279170n 7
4279499n 0
4279576n 0
4279726n 0
4279828n 0
4279956n 3
4280089n 0
4280255n 0
4280451n 0
4280577n 0
4280704n 0
4280886n 0
4281055n 1
4281278n 0
4281392n 0
4281595n 1
4281799n 0
4281941n 8
4282294n 0
4282503n 0
4282663n 0
4282899n 0
4283026n 0
4283159n 0
4283298n 1
4283393n 98
4284003n 3
4284229n 4
4284491n 1
4284684n 2
4284832n 7
4285178n 0
4285331n 0
4285443n 2
4285590n 0
4285794n 0
4285955n 0
4286085n 1
4286198n 0
4286301n 0
4286426n 0
4286516n 2
4286750n 7
4286919n 2
4287116n 1
4287274n 27
4287720n 0
4287819n 0
4287948n 0
4288048n 41
4288395n 3
4288636n 0
4288776n 0
4288988n 0
4289135n 0
4289278n 0
4289507n 7
4289692n 3
4289890n 0
4290047n 0
4290173n 36
4290445n 6472
4291853n 0
4291977n 0
4292051n 0
4292216n 0
4292335n 0
4292445n 0
4292624n 0
4292708n 0
4292951n 16
4293249n 0
4293439n 0
4293578n 0
4293733n 6
4293906n 0
4293993n 13
4294163n 0
4294300n 0
4294492n 0
4294620n 1
4294708n 0
4294862n 0
4295033n 0
4295133n 0
4295216n 0
4295384n 1
4295560n 0
4295709n 0
4295824n 0
4295930n 114
4296224n 2
4296459n 7
4296757n 0
4296871n 7
4297028n 0
4297199n 12
4297353n 1
4297505n 0
4297639n 0
4297728n 0
4297840n 0
4297957n 0
4298052n 0
4298227n 0
4298439n 0
4298570n 0
4298682n 0
4298793n 0
4298916n 1
4299023n 0
4299104n 0
4299240n 209
4299568n 3
4299885n 4
4300034n 0
4300111n 0
4300271n 0
4300405n 0
4300770n 0
4300915n 0
4301094n 0
4301241n 0
4301351n 0
4301524n 0
4301745n 0
4301908n 2
4302022n 0
4302138n 15
4302361n 0
4302517n 0
4302617n 0
4302717n 0
4302819n 0
4302953n 0
4303059n 0
4303197n 0
4303346n 0
4303498n 0
4303569n 1
4303742n 0
4303915n 0
4304052n 0
4304163n 0
4304286n 0
4304536n 0
4304653n 0
4304825n 0
4305002n 0
4305155n 0
4305351n 0
4305544n 0
4305761n 0
4305869n 0
4306025n 0
4306160n 0
4306347n 0
4306486n 0
4306611n 0
4306739n 0
4306955n 1
4307122n 0
4307282n 0
4307372n 0
4307465n 0
4307583n 2
4307748n 1
4307837n 125
4308749n 10
4309046n 0
4309162n 0
4309343n 115
4309508n 1
4309629n 0
4309777n 0
4309889n 0
4310049n 0
4310185n 0
4310273n 594
4310872n 0
4311069n 0
4311220n 0
4311330n 0
4311458n 0
4311660n 0
4311807n 0
4311919n 0
4312025n 0
4312122n 0
4312239n 0
4312408n 0
4312645n 0
4312793n 0
4313075n 0
4313242n 0
4313360n 0
4313477n 0
4313576n 0
4313732n 2
4313999n 0
4314281n 0
4314364n 0
4314615n 1
4315080n 0
4315259n 0
4315453n 0
4315619n 0
4315728n 0
4315994n 0
4316198n 0
4316357n 0
4316483n 0
4316613n 0
4316744n 0
4316943n 0
4317088n 0
4317197n 2
4317273n 0
4317394n 1
4317530n 0
4317733n 1
4317866n 1
4317980n 0
4318104n 0
4318221n 0
4318296n 3
4318508n 0
4318676n 2
4318820n 0
4318994n 1
4319175n 0
4319270n 0
4319445n 3
4319650n 1
4319783n 4
4319994n 1
4320199n 2
4320391n 0
4320590n 15
4320976n 0
4321168n 0
4321309n 0
4321470n 1
4321634n 0
4321769n 0
4321910n 2
4322001n 0
4322100n 14
4322521n 0
4322627n 0
4322727n 0
4322814n 0
4322941n 2
4323113n 0
4323286n 0
4323447n 0
4323611n 0
4323821n 1
4323981n 0
4324132n 0
4324465n 0
4324606n 0
4324903n 0
4325064n 1
4325245n 349
4326030n 0
4326212n 0
4326311n 0
4326677n 0
4326839n 0
4327030n 0
4327125n 0
4327265n 0
4327412n 78
4328133n 7
4328312n 0
4328424n 0
4328515n 0
4328702n 0
4328786n 1
4328970n 0
4329085n 0
4329242n 0
4329352n 0
4329471n 2
4329619n 0
4329756n 0
4329893n 0
4330029n 1
4330163n 112
4330503n 0
4330607n 0
4330706n 0
4330864n 0
4331049n 0
4331184n 0
4331299n 0
4331470n 3
4331570n 0
4331706n 0
4331865n 0
4332008n 0
4332092n 0
4332185n 0
4332368n 0
4332575n 0
4332762n 1
4332926n 0
4333079n 0
4333248n 0
4333326n 0
4333441n 0
4333589n 0
4333694n 0
4333827n 0
4333957n 0
4334209n 0
4334441n 0
4334614n 0
4334720n 0
4334848n 0
4335018n 0
4335151n 0
4335257n 0
4335317n 0
4335456n 0
4335587n 0
4335762n 0
4335988n 0
4336096n 0
4336218n 0
4336428n 0
4336529n 0
4336630n 0
4336799n 6
4337089n 7
4337396n 0
4337486n 0
4337577n 0
4337693n 0
4337774n 0
4337910n 0
4338055n 0
4338212n 0
4338394n 0
4338539n 0
4338633n 0
4338815n 0
4338929n 0
4339033n 0
4339214n 0
4339332n 0
4339501n 0
4339625n 10
4339894n 2
4340169n 0
4340426n 0
4340582n 0
4340820n 0
4341041n 0
4341151n 1
4341357n 0
4341460n 0
4341605n 0
4341737n 0
4341864n 0
